tipo;precio;localidad;latitud;longitud;superficie_construida;habitaciones;banyos;antiguedad;conservacion;terraza;jardin;orientacion;garaje;piscina;aire_acondicionado;trastero;ascensor;planta;fecha;detalle_url
Chalet;179990;Torrevieja;37.995495447;-0.68435322;126.0;3.0;2.0;Desconocida;Desconocida;False;Privado;Desconocido;Desconocido;Comunitaria;False;True;False;0ª;2026-02-20;https://www.pisos.com/comprar/chalet-la_siesta_el_salado_torreta_el_chaparral03181-57520188092_100500/
Casa;259000;Pilar de la Horadada;37.908398618;-0.850330704;100.0;3.0;1.0;Desconocida;En buen estado;True;Privado;Desconocido;Desconocido;Sin piscina;True;False;False;0ª;2025-09-10;https://www.pisos.com/comprar/casa-pilar_de_la_horadada_pinar_de_campoverde-57520210173_106600/
Chalet;400000;El Poble Nou de Benitatxell Benitachell;38.704974873;0.160945679;112.0;3.0;3.0;Entre 20 y 30 años;Desconocida;True;Desconocido;Sur;Desconocido;Sin piscina;False;False;False;0ª;2026-02-07;https://www.pisos.com/comprar/chalet-alcasar-57520212862_106600/
Piso;289000;Torrevieja;37.9771616;-0.6821805;77.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;2026-01-07;https://www.pisos.com/comprar/piso-torrevieja-57520310814_106500/
Finca;850000;Orxeta;38.5518556;-0.2644192;388.0;4.0;3.0;Desconocida;Desconocida;True;Desconocido;Sur-Este;Privado;Exterior;False;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/finca_rustica-orxeta_centro_urbano-57520508330_108500/
Chalet;199000;Orihuela;37.947541335;-0.717617961;84.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-09-12;https://www.pisos.com/comprar/chalet-orihuela-57520516920_106500/
Casa;1199000;Dénia;38.852337064;0.080990193;189.0;3.0;3.0;Entre 5 y 10 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;False;True;False;0ª;;https://www.pisos.com/comprar/casa-denia_les_marines03700-57520518545_101800/
Apartamento;110000;Elda;38.473483505;-0.790082755;105.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Norte-Este;Desconocido;Sin piscina;False;False;True;2ª;;https://www.pisos.com/comprar/apartamento-elda_centro_urbano-57520564263_109100/
Ático;660000;Pedreguer;38.805855487;0.052378851;280.0;3.0;2.0;Desconocida;Desconocida;True;Comunitario;Sur-Este;Desconocido;Comunitaria;True;True;True;Desconocida;;https://www.pisos.com/comprar/atico-barranco_parra-57520584994_108500/
Piso;235000;Orihuela;37.905629737;-0.755102646;80.0;3.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-orihuela-57520667030_106500/
Chalet;305000;Polop;38.616010073;-0.142984323;111.0;2.0;2.0;Entre 10 y 20 años;Desconocida;True;Privado;Todos;Desconocido;Comunitaria;True;True;False;0ª;2025-09-25;https://www.pisos.com/comprar/chalet-polop_centro_urbano-57520701461_100500/
Piso;275000;L'alfàs del Pi;38.5721652;-0.0720391;84.0;3.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;2ª;;https://www.pisos.com/comprar/piso-alfas_del_pi-57520711021_106600/
Piso;294000;Dénia;38.8240345;0.0949594;117.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;Desconocida;;https://www.pisos.com/comprar/piso-la_pedrera_vessanes-57520745902_108900/
Casa;288000;Orihuela;37.947612492;-0.726250403;90.0;3.0;2.0;Entre 20 y 30 años;Desconocida;True;Privado;Sur;Desconocido;Comunitaria;True;False;False;0ª;2025-09-04;https://www.pisos.com/comprar/casa_adosada-punta_prima_cinuelica_alameda_del_mar03189-57520747135_100500/
Piso;263000;Altea;38.6042486;-0.0474903;90.0;2.0;1.0;Más de 50 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;1ª;2025-09-10;https://www.pisos.com/comprar/piso-altea_poble-57520796080_106600/
Apartamento;170000;Torrevieja;37.9644741;-0.7243075;60.0;2.0;1.0;Desconocida;En buen estado;True;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;Desconocida;2026-01-24;https://www.pisos.com/comprar/apartamento-los_balcones_los_altos_punta_prima03185-57520858627_109300/
Piso;399000;Benidorm;38.536653244;-0.128094298;104.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;4ª;2026-02-24;https://www.pisos.com/comprar/piso-platja_de_llevant03503-57520897296_100500/
Dúplex;389000;Pilar de la Horadada;37.856040944;-0.765462017;108.0;3.0;2.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Privado;Comunitaria;False;False;False;0ª;2026-02-19;https://www.pisos.com/comprar/duplex-pilar_de_la_horadada_el_mojon03191-57520936606_998625/
Chalet;499000;Xaló;38.745793163;-0.013437278;204.0;3.0;2.0;Desconocida;Desconocida;False;Privado;Desconocido;Privado;Exterior;True;True;False;0ª;;https://www.pisos.com/comprar/chalet-xalo_centro_urbano-57520956718_108900/
Piso;72000;Alicante Alacant;38.3720765;-0.4841038;75.0;2.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;4ª;;https://www.pisos.com/comprar/piso-virgen_del_remedio_parque_lo_morant03014-57520990084_100500/
Dúplex;159950;Orihuela;37.9451;-0.737276;73.0;3.0;2.0;Desconocida;En buen estado;True;Desconocido;Norte;Desconocido;Exterior;True;False;False;Desconocida;;https://www.pisos.com/comprar/duplex-la_florida_la_chismosa_los_altos03189-57521010103_103200/
Chalet;745000;Rafal;38.106049985;-0.850426096;506.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-01-09;https://www.pisos.com/comprar/chalet-rafal_centro_urbano-57521036886_106500/
Apartamento;190000;La Vila Joiosa Villajoyosa;38.5250684;-0.1758014;66.0;1.0;1.0;Entre 20 y 30 años;En buen estado;False;Desconocido;Desconocido;Privado;Exterior;False;False;True;3ª;;https://www.pisos.com/comprar/apartamento-cala_de_villajoyosa-57521057677_104700/
Chalet;422500;Pilar de la Horadada;37.8999936;-0.8375177;112.0;3.0;2.0;Desconocida;Desconocida;True;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-pilar_de_la_horadada_pinar_de_campoverde-57521113118_100500/
Chalet;799000;Rojales;38.082722838;-0.700190788;252.0;3.0;4.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-01-09;https://www.pisos.com/comprar/chalet-ciudad_quesada-57521157643_106600/
Casa;2190000;Altea;38.6367895;-0.0022715;416.0;4.0;4.0;Menos de 5 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;True;False;False;0ª;2025-11-30;https://www.pisos.com/comprar/casa-altea_hills-57521205944_106600/
Piso;86000;Sant Vicent del Raspeig San Vicente del Raspeig;38.397419037;-0.528173122;98.0;3.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;1ª;;https://www.pisos.com/comprar/piso-alcalde_felipe_mallol-57521283207_521818/
Apartamento;316000;Dénia;38.8591197;0.0391921;80.0;2.0;2.0;Desconocida;Desconocida;True;Privado;Desconocido;Desconocido;Comunitaria;True;True;False;Desconocida;2026-01-01;https://www.pisos.com/comprar/apartamento-denia-57521423280_108500/
Casa;320000;Cocentaina;38.7452642;-0.4420115;292.0;8.0;5.0;Más de 50 años;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;True;False;0ª;2025-12-19;https://www.pisos.com/comprar/casa-cocentaina_centro_urbano-57521461233_109300/
Piso;223000;Guardamar del Segura;38.0784079;-0.6548915;85.0;2.0;2.0;Desconocida;A estrenar;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;2026-02-24;https://www.pisos.com/comprar/piso-urbanizaciones03140-57521473771_109300/
Casa;288000;Orihuela;37.951932637;-0.730576725;85.0;3.0;2.0;Desconocida;Desconocida;True;Privado;Desconocido;Desconocido;Comunitaria;True;True;False;0ª;2025-11-27;https://www.pisos.com/comprar/casa-punta_prima_cinuelica_alameda_del_mar03189-57521481254_100500/
Chalet;595000;Dénia;38.8258063;0.1032439;181.0;4.0;3.0;Entre 30 y 50 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;False;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/chalet-el_montgo03700-57521513731_101800/
Piso;385000;Alicante Alacant;38.354000488;-0.501370314;130.0;4.0;2.0;Entre 30 y 50 años;Desconocida;True;Desconocido;Este;Privado;Comunitaria;True;False;True;6ª;2026-01-20;https://www.pisos.com/comprar/piso-san_blas_castillo_de_san_fernando_san_blas03005-57521539014_100500/
Chalet;550000;Sant Vicent del Raspeig San Vicente del Raspeig;38.4226043;-0.5469655;453.0;4.0;3.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;False;True;False;0ª;;https://www.pisos.com/comprar/chalet-villamontes_boqueres-57521541810_100500/
Chalet;599000;Murla;38.7644382;-0.0603807;214.0;5.0;3.0;Desconocida;Desconocida;False;Privado;Desconocido;Desconocido;Exterior;True;True;False;0ª;;https://www.pisos.com/comprar/chalet-murla_centro_urbano-57521559806_108900/
Casa;313000;Xàbia Jávea;38.7892624;0.1661162;192.0;3.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/casa_rustica-xabia_javea-57521618086_106500/
Piso;88000;Alicante Alacant;38.3751937;-0.4858993;102.0;3.0;1.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-colonia_requena03014-57521621712_106700/
Piso;170000;Elda;38.4670085;-0.7941828;114.0;3.0;2.0;Entre 10 y 20 años;Desconocida;True;Desconocido;Desconocido;Privado;Sin piscina;False;False;True;4ª;;https://www.pisos.com/comprar/piso-elda_centro_urbano-57521647518_100500/
Piso;254000;Alicante Alacant;38.365727;-0.488324;108.0;3.0;2.0;Desconocida;En buen estado;True;Desconocido;Sur-Este;Privado;Comunitaria;True;True;True;2ª;2026-02-17;https://www.pisos.com/comprar/piso-benisaudet03010-57521659779_108900/
Chalet;495000;Torrevieja;37.9811339;-0.687843;74.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-09-29;https://www.pisos.com/comprar/chalet-torrevieja-57521817583_106500/
Casa;215000;Cox;38.140737156;-0.887226112;81.0;2.0;2.0;Desconocida;Desconocida;True;Privado;Desconocido;Desconocido;Comunitaria;True;False;False;0ª;2025-09-23;https://www.pisos.com/comprar/casa_adosada-cox_centro_urbano-57521850282_100500/
Chalet;187000;Agost;38.417439208;-0.613381722;256.0;6.0;4.0;Desconocida;Desconocida;True;Desconocido;Este;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-agost_centro_urbano-57521953080_108500/
Casa;680000;Alicante Alacant;38.383894;-0.4298772;261.0;4.0;3.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-02-21;https://www.pisos.com/comprar/casa_adosada-playas_la_condomina03540-57521955408_106600/
Piso;258000;Elx Elche;38.2639945;-0.6655895;131.0;3.0;2.0;Entre 20 y 30 años;Desconocida;True;Desconocido;Norte;Privado;Sin piscina;True;True;True;3ª;2026-02-24;https://www.pisos.com/comprar/piso-san_anton_el_palmeral03208-57521981835_100500/
Piso;164000;Dénia;38.8291607;0.0645596;98.0;3.0;1.0;Entre 30 y 50 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-centro_urbano-57522054580_109200/
Chalet;354000;Alcoi Alcoy;38.6959684;-0.5275872;350.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Privado;Exterior;True;False;False;0ª;2025-12-12;https://www.pisos.com/comprar/chalet-alcoi_alcoy_batoy03802-57522204068_100500/
Chalet;855000;El Campello;38.443494;-0.3824348;173.0;3.0;3.0;Desconocida;En buen estado;True;Privado;Sur;Privado;Exterior;True;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/chalet-la_almadraba_coveta_fuma_amerador-57522210605_100500/
Chalet;469000;Mutxamel;38.406566307;-0.452876667;166.0;3.0;3.0;Desconocida;En buen estado;True;Privado;Desconocido;Privado;Exterior;True;False;False;0ª;;https://www.pisos.com/comprar/chalet-mutxamel_centro_urbano-57522250367_994580/
Piso;220000;Alicante Alacant;38.3600558;-0.4879022;124.0;4.0;2.0;Más de 50 años;Desconocida;True;Privado;Desconocido;Desconocido;Sin piscina;False;False;True;4ª;2026-01-08;https://www.pisos.com/comprar/piso-campoamor_altozano_altozano03010-57522262572_106600/
Chalet;600000;Almoradí;38.1147;-0.780999;560.0;5.0;2.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;True;False;False;0ª;2025-09-08;https://www.pisos.com/comprar/chalet-almoradi_centro_urbano-57522263417_100500/
Piso;299000;Alicante Alacant;38.3585971;-0.4549865;90.0;2.0;2.0;Entre 30 y 50 años;Desconocida;True;Desconocido;Sur;Desconocido;Comunitaria;True;False;True;1ª;;https://www.pisos.com/comprar/piso-albufereta03016-57522276401_100500/
Apartamento;419000;El Poble Nou de Benitatxell Benitachell;38.710514667;0.164592039;225.0;2.0;2.0;Menos de 5 años;Desconocida;True;Privado;Desconocido;Privado;Comunitaria;False;False;True;0ª;2026-02-24;https://www.pisos.com/comprar/apartamento-el_poble_nou_de_benitatxell_benitachell_centro_urb-57522306690_101800/
Apartamento;269000;Orihuela;37.944176219;-0.715608708;93.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;2025-11-18;https://www.pisos.com/comprar/apartamento-punta_prima_cinuelica_alameda_del_mar03189-57522370748_105600/
Chalet;449000;Pedreguer;38.795389577;0.028410901;360.0;3.0;3.0;Entre 20 y 30 años;En buen estado;True;Desconocido;Norte-Este;Privado;Exterior;True;True;False;0ª;;https://www.pisos.com/comprar/chalet_unifamiliar-pedreguer_centro_urbano-57522564345_100900/
Chalet;725000;Teulada;38.6976727;0.1008249;264.0;3.0;3.0;Entre 30 y 50 años;Desconocida;True;Privado;Sur;Desconocido;Exterior;False;False;False;0ª;2025-12-11;https://www.pisos.com/comprar/chalet-partida_pla_de_mar-57522566046_106600/
Apartamento;154900;Torrevieja;37.973648;-0.69543976;59.0;2.0;1.0;Entre 10 y 20 años;Reformado;True;Desconocido;Todos;Desconocido;Sin piscina;True;False;True;4ª;2025-10-01;https://www.pisos.com/comprar/apartamento-acequion_los_naufragos03185-57522693806_109800/
Chalet;460000;Dénia;38.8272634;0.0993515;123.0;3.0;2.0;Desconocida;Desconocida;True;Privado;Desconocido;Privado;Exterior;True;False;False;0ª;;https://www.pisos.com/comprar/chalet-la_pedrera_vessanes-57522731156_100500/
Casa;120000;Almoradí;38.110347717;-0.792274348;85.0;3.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;0ª;2025-09-04;https://www.pisos.com/comprar/casa-almoradi-57522739430_106600/
Piso;242000;La Nucia;38.613689811;-0.128049696;125.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Sur;Desconocido;Sin piscina;False;False;False;0ª;2026-02-23;https://www.pisos.com/comprar/piso-la_nucia_centro_urbano-57522739895_100500/
Piso;349990;Guardamar del Segura;38.0854;-0.647514;128.0;3.0;2.0;Más de 50 años;Desconocida;True;Desconocido;Este;Desconocido;Sin piscina;False;False;False;0ª;2026-02-23;https://www.pisos.com/comprar/piso-guardamar_playa03140-57522758145_100500/
Casa;440000;Altea;38.6387049;-0.0217857;120.0;3.0;2.0;Desconocida;En buen estado;True;Desconocido;Desconocido;Desconocido;Exterior;True;False;False;0ª;;https://www.pisos.com/comprar/casa-altea_altea_la_vella03599-57522852730_106500/
Piso;195000;Torrevieja;37.9783388;-0.6735393;52.0;1.0;1.0;Menos de 5 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Comunitaria;False;False;True;0ª;2026-02-20;https://www.pisos.com/comprar/piso-playa_del_cura03182-57522889134_100500/
Piso;280000;Benidorm;38.5360394;-0.1284972;100.0;3.0;1.0;Más de 50 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;True;2ª;2026-02-24;https://www.pisos.com/comprar/piso-platja_de_llevant03501-57522958104_100500/
Chalet;451500;Aspe;38.324453695;-0.784184327;189.0;3.0;3.0;Menos de 5 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;False;True;False;0ª;;https://www.pisos.com/comprar/chalet-aspe_centro_urbano-57522982031_100500/
Casa;229900;Torrevieja;37.98253;-0.668112;108.0;3.0;2.0;Entre 30 y 50 años;Desconocida;True;Privado;Este;Desconocido;Sin piscina;False;False;False;0ª;2025-09-04;https://www.pisos.com/comprar/casa_adosada-playa_del_cura03182-57522983606_100500/
Casa;495000;Elx Elche;38.261750303;-0.744318137;284.0;4.0;3.0;Entre 20 y 30 años;Desconocida;False;Privado;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa-elx_elche-57522988629_106600/
Apartamento;419000;Orihuela;37.93725692;-0.731081946;101.0;3.0;2.0;Desconocida;Desconocida;True;Privado;Desconocido;Privado;Comunitaria;False;True;True;0ª;2025-10-14;https://www.pisos.com/comprar/apartamento-playa_flamenca_las_piscinas-57523062606_100500/
Piso;567685;Calpe Calp;38.6447745;0.0477232;168.0;2.0;2.0;Menos de 5 años;En buen estado;True;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;5ª;2025-09-26;https://www.pisos.com/comprar/piso-calpe_calp_casco_antiguo-57523065533_104700/
Piso;200000;Orihuela;38.095351385;-0.860018972;85.0;2.0;2.0;Entre 10 y 20 años;Desconocida;False;Desconocido;Desconocido;Desconocido;Comunitaria;False;True;True;0ª;;https://www.pisos.com/comprar/piso-las_mojadas_las_ramblas03189-57523088283_100500/
Casa;630000;Petrer;38.473195025;-0.78781918;388.0;3.0;3.0;Entre 20 y 30 años;Desconocida;False;Privado;Desconocido;Desconocido;Exterior;True;False;False;0ª;2025-12-01;https://www.pisos.com/comprar/casa-petrer_centro_urbano-57523118328_108700/
Casa;449000;Elx Elche;38.2197678;-0.644547;500.0;8.0;4.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;True;False;False;0ª;;https://www.pisos.com/comprar/casa-matola_la_foia_las_bayas_la_marina03292-57523149364_106600/
Apartamento;119000;Orihuela;37.930199;-0.723937;52.0;2.0;1.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/apartamento-playa_flamenca_las_piscinas-57523155701_109300/
Casa;357900;Orihuela;38.030565345;-0.818320308;95.0;3.0;2.0;Menos de 5 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa_pareada-orihuela_pedanias-57523182375_100500/
Chalet;2350000;Xàbia Jávea;38.7379186;0.1591968;460.0;5.0;5.0;Desconocida;Desconocida;False;Privado;Sur;Desconocido;Exterior;True;True;False;0ª;2025-11-27;https://www.pisos.com/comprar/chalet-balcon_al_mar_cap_marti_adsubia-57523200048_108500/
Casa;475000;Rojales;38.067924001;-0.713332656;223.0;6.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2026-02-15;https://www.pisos.com/comprar/casa-ciudad_quesada-57523221638_105600/
Chalet;299000;Torrevieja;37.961658;-0.7275953;115.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-torrevieja-57523248165_106500/
Casa;892500;La Vila Joiosa Villajoyosa;38.5041439;-0.2471076;185.0;3.0;2.0;Desconocida;Desconocida;False;Privado;Sur;Desconocido;Sin piscina;True;False;False;0ª;2026-02-13;https://www.pisos.com/comprar/casa-plans_gasparot-57523304640_108500/
